Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
11068.3,4610.94,2083.71,2170.2
8256.8,1689.66,1477.62,1501.34
3022.51,5225.44,218.978,-35.3515
6338.41,1747.7,1697.47,1809.87
8215.85,1566.82,1394.04,4496.93
9038.1,3119.49,950.448,1514.65
8569.28,1489.5,1007.09,2163.37
6205.84,2721.09,1389.39,2430.99
6216.82,2145.23,733.637,1085.55
9321.65,3043.21,1098.65,4841.21
8822.5,6891.96,2264.69,7932.92
7827.55,2762.84,1531.43,1858.6
8318.54,2469.22,832.868,2341.7
5435.89,2967.33,963.567,1367.42
8176.58,2308.97,958.319,1733.48
5539.26,-318.501,1566.71,1286.53
6261.05,1439.76,1331.08,1715.01
4314.22,1172.24,600.298,1567.28
7679.42,1381.15,773.838,1245.14
6480.66,2347.25,1141.61,1403.12
6686.99,1300.02,1437.39,1737.75
6229.46,1069.83,1171.13,2296.66
7002.53,4275.33,1549.54,669.716
6626.61,788.721,1854.25,2314.25
8012.61,2648.1,1036.3,937.753
6242.3,837.635,944.589,2536.24
6624.5,225.121,1425.05,1262.65
11557.9,2857.47,1026.19,1350.87
6224.45,2226.79,1386.93,2227.42
9715.61,2165.51,1170.8,2226.26
9482.07,1293.79,1273.1,2773.38
7439.78,1102.85,1553.35,1670.44
7972.42,797.015,978.599,1260.24
6414.74,1776.99,1275.91,1506.01
10585.4,1352.29,812.272,1694.05
10486.5,2258.95,1573.14,2762.09
10300.2,2380.55,1595.74,2700.72
7126.55,1099.24,770.255,1414.44
5744.8,482.318,674.101,1862.83
9833.09,244.403,1229.5,1412.02
8331.98,1671.66,1605.52,1621.67
7170.24,3865.83,2179.46,1510.55
7225.15,727.315,1210.79,978.363
6402.91,1259.2,1248.97,1197.5
7918.94,1702.07,1148.44,1733.35
7216.93,1449.88,721.633,2019.38
6833.64,2279.2,2439.22,1530.87
5359.47,774.23,880.742,1607.66
7345.77,2201.43,442.311,1795.46
6213.32,2477.59,732.862,1881.12
11471.7,-336.411,1442.1,1926.74
5936.81,1009.37,1475.82,1250.94
11451.9,2742.64,1123.81,1401.61
7429.1,2075.06,1047.24,2097.13
8435.88,2682.17,1459.83,1593.83
8052.77,3751.7,1593.18,1631.66
8350.31,278.924,882.696,1780.96
5763.71,1316.31,1536.89,1138.32
7681.55,245.177,1082.33,2420.27
5357.59,1146.85,1232.85,978.464
5362.73,1978.94,644.992,718.657
6220.49,2549.86,884.279,2781.4
7474.34,954.653,1209.5,1165.12
43698.9,18151.5,5856.12,5096.7
14152.2,2255.1,1556.24,2641.73
6859.72,1595.72,1116.59,1189.7
6170.61,-790.231,717.814,1659.88
8016.14,3332.04,591.124,1331.06
5528.1,3677.73,1502.46,1236.48
7058.69,833.719,814.118,2166.27
6378.01,1527.48,1337.71,1129.12
9631.41,1018.89,943.074,2114.49
7902.91,1875.28,932.617,1180.37
7355.01,198.144,1200.06,1910.3
7431.11,1636.39,998.509,1379.24
10583.3,2169.34,628.207,1724.64
7850.08,3414.82,1491.22,1219.28
10424.3,2987.95,1458.57,2385.39
10084.2,340.53,910.241,2189.38
7776.36,776.983,777.517,1215.79
6018.68,3255.04,1137.65,973.516
7803.21,6244.04,1618.83,5073.39
8340.41,3253.96,2019.23,1390.8
38599.1,667.139,2856.14,2821.24
8841.64,-714.293,1169.6,2776.51
7238.99,4053.09,838.58,1757.22
9899.16,2033.06,2357.68,3335.45
3477.1,3068.37,974.027,271.423
7810.67,1250.52,850.6,1831.54
6558.76,2825,917.482,1997.13
7091.14,1792.08,1294.76,1532.62
6483.74,736.627,1500.21,1472.88
9685.18,2526.85,1156.15,1805.33
10309.7,6950.3,2120.35,2646.07
8536.45,402.731,1348.95,1433.45
6396.91,1492.54,1432.83,1737.88
6550.73,1432.88,1763.07,6266.15
7242.3,520.493,1095.1,1718.79
9621.77,1276.16,1743.25,1680.43
15461,5664.35,2257.15,2227.05
6936.37,3051.59,2010.59,1635.29
13307.2,2485.61,1080.18,2027.46
8188.36,2403.3,2085.72,1567.76
5916.1,2307.23,1374.84,2189.31
7082.34,2076.74,1102.64,1829.95
31304.6,10815.1,6458.25,4566.85
4767.92,632.626,360.193,1525.78
6491.75,397.206,1827.37,2321.86
8175.71,2882.73,1408.75,1898.02
46075.1,2924.86,1095.51,1780.77
8439.09,2558.16,1688.8,1575.18
