"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
24577.7,20078,80223.5,691.5,601,75404.6,1522.29,6752.13,2783.2,2446.72,319.872,530.87,1.27798
26641.6,20400,85587.3,950.25,800,77844.5,1919.41,6797.97,3016.66,1800.19,-225.971,646.013,1.27902
24916.3,20861,78276,900.75,825,71553.4,13734.7,6652.85,3234.59,1879.68,912.009,828.932,1.28216
21391.3,18405,76169.4,756,657,75411.3,3639.22,5193.59,1565.2,792.68,215.152,811.194,1.28634
25308.4,20001,82926.3,774.75,705,72019.9,915.072,6328.03,1272.54,1675.96,187.328,511.957,1.28739
14985.3,12517,78459.4,643.5,561,75173.6,2037.82,3207.57,1444.35,669.591,330.244,813.17,1.29471
39592.7,32640,79496,642.75,544,77432.5,2511.49,5539.43,3396.57,2092.36,303.137,578.567,1.29785
27285.1,21605,82765.7,615,533,75618.5,736.228,5686.34,1206.98,3351.01,87.5014,387.682,1.29785
30369.2,23240,85640.2,1187.25,1032,75395,795.429,6583.94,4005.12,3543.88,157.579,588.519,1.29994
30437.2,23340,85464.2,537,488,72116.5,1989.29,5239.87,1490.43,1456.37,96.5546,654.143,1.30098
15545,12853,79262.1,729,645,74070.9,1237.3,6632.26,1299.24,750.887,-82.1194,574.218,1.30203
7789.32,5412,94323.9,778.5,656,77774,1897.3,5870.11,2019.91,1980.19,263.516,499.716,1.3083
7589.34,5581,89119.3,818.25,717,74790.6,764.183,4544.64,3596.19,409.413,464.642,614.596,1.3104
17008.2,14301,77942.1,706.5,605,76530.9,4136.97,4791.05,2068.17,2475.76,211.317,631.143,1.3104
24816.7,21982,73987.1,495,478,67866.8,4979.02,4016.93,971.445,2045.24,-177.811,532.837,1.31562
17839.1,14828,78844.5,615,552,73015.6,1497.49,5640.99,2085.99,1005.56,-32.8485,341.978,1.31772
20325.4,18154,73374.6,596.25,554,70534,4030.46,5164.7,2295.29,1079.75,-101.039,605.015,1.31981
8878.32,6149,94625.1,748.5,613,80022.3,2317.19,6141.3,1519.34,3137.97,254.507,315.162,1.32504
22448.6,20353,72283.7,553.5,517,70162.8,3604.78,4311.45,1362.31,445.456,380.2,350.872,1.32713
17023.4,14580,76518.8,738,676,71546.7,1563.86,5690.38,2659.32,2185.73,-19.121,515.838,1.32922
42925.7,33566,83810.4,828,718,75576.3,1938.4,7028.28,1632.45,4041.02,-184.889,1177.46,1.33027
17886,13333,87915.5,779.25,693,73692.5,4442.75,5448.66,1716.54,2249.65,159.606,528.762,1.34072
30443.8,23477,84983.9,1334.25,1109,78847.1,-5399.97,2943.91,8029.82,3733.74,57304.5,565.378,1.34386
22630.7,19188,77294.6,471,416,74200.6,2038.09,5497.01,2540.01,2249.84,31.4106,463.525,1.35223
44389,32860,88529.4,967.5,812,78086.3,1218.36,10678.4,3977.05,3615,261.022,1068.57,1.35327
