"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
24655.6,19852,81393.9,632.25,568,72949.2,1770.93,7007.75,4258.7,2463.61,-82.1942,748.799,1.08504
21745,14249,100013,1126.5,989,74647.4,282.978,9678.12,8217.74,4951.04,-34.282,1161.43,1.09633
26820.4,24385,72081.3,378.75,357,69528.7,1334.3,3040.01,849.014,-181.153,199.691,532.715,1.09633
21750.3,18208,78285.8,636.75,576,72448,2210.64,5100.8,1344.27,1880.75,-55.5339,580.375,1.09736
16067.7,11697,90024.2,480.75,417,75555,965.624,10273,1951.74,791.861,550.6,436.221,1.10351
24083.4,21236,74323.3,563.25,496,74421.7,2149.24,5388.78,2111.87,1362.98,119.113,675.836,1.1302
24286,21288,74765.5,426.75,408,68547.8,1833.78,3958.54,582.388,1069.37,122.819,471.173,1.13431
24618,21881,73733.6,492,461,69943,3585.25,4103.56,1184.78,2101.86,-141.143,794.74,1.14355
28554.9,21535,86899.2,914.25,799,74989.1,2084.8,6683.02,2679.66,3697.85,197.175,889.748,1.14458
37699.2,28108,87898.6,675,604,73239.7,1595.19,8219.14,9335.4,4686.41,-59.5441,786.122,1.14766
9446.58,7205,85925.2,686.25,581,77408.1,3828.18,7053.2,2341.27,2444.05,129.054,506.058,1.15074
23608.2,19477,79436.6,1135.5,997,74640.1,46091.2,-1355.42,49892.7,254186,244689,26693.9,1.16408
23983.1,20625,76206.3,571.5,481,77866.6,1906.61,5211.33,1631.39,2123.46,323.132,519.409,1.16408
30425.3,24493,81409.2,730.5,681,70299.6,1028.2,5884.43,4990.92,798.527,-204.35,1361.92,1.16613
47656,37412,83480.7,822.75,724,74474.8,1836.65,6681.58,4038.23,2191.8,592.277,443.034,1.16716
17376.5,10981,103705,1470,1109,86869.2,899.386,8415.93,4814.22,4775.66,118.246,1610.52,1.17332
18465.5,14128,85656.4,666,564,77388.3,851.139,5471.98,1626.71,2725.58,-112.414,677.861,1.1805
18704.4,15813,77519.2,827.25,753,71998.2,7477.35,5615.02,1288.72,2324.28,167.912,643.206,1.18461
16124.5,11584,91223.5,774,660,76855.9,1702.83,4769.08,2017.13,2324.02,271.761,614.614,1.18872
34164.2,25765,86900.4,749.25,661,74285.7,1109.1,6096.33,2500.77,3661.52,159.611,857.262,1.1959
24907.7,22288,73239.1,340.5,304,73404.6,2159.51,3577.52,586.907,1487.82,-384.111,397.324,1.19693
25920.2,21362,79520,577.5,518,73063.8,1295.48,6579.86,936.432,2145.71,345.621,756.183,1.19693
19703,14861,86888.8,618.75,525,77238.9,4207.76,7175.74,2150.6,4032.64,-84.2551,1005.28,1.19796
24755.9,20604,78742.3,821.25,716,75169.6,979.514,6235.37,2040.86,2308.3,531.145,819.341,1.20001
8898.12,6576,88678.1,987.75,864,74922.7,1664.14,4923.4,1422.15,1199.42,-163.318,489.001,1.20103
28263.8,24396,75926.4,672,588,74898.3,8041.64,5153.14,1783.99,2041.38,494.839,1024.38,1.20309
17951.3,13843,84985.8,404.25,375,70647.8,1895.16,5241.59,9128.41,1158.83,-239.796,974.893,1.20617
20040.2,16381,80175.6,518.25,493,68892.6,1423.25,5774.24,1137.41,3306.79,-167.939,840.229,1.20719
20550.4,17656,76279.6,594.75,540,72180.6,7050.03,5538.94,2028.15,1292.51,314.261,1044.81,1.2113
11198.9,8528,86061.2,843,740,74657.9,3296.5,5139.32,2768.97,1238.04,519.328,418.146,1.21233
9804.3,6513,98654.2,579.75,501,75837.3,922.575,6274.16,1689.64,1859.63,331.365,290.187,1.21335
25460.2,22048,75678.4,378.75,336,73874.3,935.389,3884.05,849.952,2141.82,172.358,423.283,1.21849
28222.3,24658,75009.1,399.75,358,73178.8,1019.33,4594.85,936.262,2134.78,335.024,107.56,1.22157
10076.9,7765,85048.1,621,533,76356.2,2431.46,4473.11,2104.53,781.992,250.713,444.28,1.23183
30575.8,27609,72578.4,339.75,313,71136.9,2111.97,4043.42,1062.47,1170.86,37.3102,459.495,1.23491
26946.5,22960,76914.8,704.25,624,73964.3,7506.11,5555.78,1734.5,1524.9,-111.528,1103.41,1.24004
44301.2,32501,89330.2,966.75,817,77548.3,950.961,8110.15,3367.75,4593.66,181.981,1304.22,1.24107
13784.8,8825,102368,622.5,541,75408.8,3239.53,5008.07,1815.88,1720.29,372.208,466.546,1.24928
26889.1,23937,73618.3,435,373,76429.4,1171.4,4972.89,1854.08,1576.78,163.909,356.917,1.25031
18967.1,16458,75527.2,756,670,73948.1,7488.27,5105.15,1580.33,1319.55,18.7672,745.571,1.25236
40615.1,31376,84834,780,660,77451.6,7026.51,8031.75,2815.61,1057.69,137.804,1043.98,1.25236
17485.4,15661,73170.4,518.25,461,73674.7,1775.42,3296.65,1318.12,765.669,93.2973,555.225,1.25236
19411.3,16936,75114.3,799.5,728,71972.6,4145.81,4731.64,3169.12,2102.63,-82.1346,662.654,1.25544
35067.1,27140,84677.9,741.75,672,72338.3,4429.48,7922.92,3688.91,6894.22,185.325,496.297,1.26468
22387.2,18893,77656.7,526.5,473,72948.6,2269.67,4832.07,1624.16,2689.35,37.9992,270.309,1.27597
23590.4,17493,88379.3,615,497,81095.9,1621.43,6587.19,1397.6,5360.35,35.3002,544.558,1.277
31000.2,26104,77828.3,571.5,504,74313.1,537.567,5438.48,2781.73,1206.66,-47.6947,528.44,1.277
13813.8,9841,91992.8,631.5,529,78234.4,2216.94,4881.57,2140.68,1721.53,-101.148,653.868,1.28316
10436.6,7141,95780.9,622.5,545,74855.3,548.639,6365.95,2175.12,4926.55,-295.905,783.982,1.28316
