FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
2.55E+06,2.02E+06,759565,405515,243930,194308,753226,336612,722817,-688.613,40579.8,202204,3315.74,5973.95,6420.7,4960.83,11.0148
1.60E+06,1.24E+06,778005,479237,385471,302016,765797,401895,715466,396.212,170762,57447,12986.1,10125,9880.66,1665.18,11.0151
727321,481819,905719,758630,509280,333956,914995,531300,856724,-171.178,33326.6,64314.7,20357.3,14427.7,19134.8,4235.22,11.017
2.08E+06,1.64E+06,757754,259451,220816,183854,720624,232337,670020,-892.74,6863.1,71183.6,13157.1,6626.15,9341.42,3377.93,11.0382
963359,685332,843409,492656,446292,348941,767394,394837,748647,-434.309,35515.1,54076.6,15314.9,8006.92,16346.9,3362.47,11.0401
2.70E+06,1.82E+06,891718,444103,404674,299043,811939,345639,770926,-385.191,16014.9,177701,8017.89,18798.6,16501.1,3039.41,11.0438
1.87E+06,1.37E+06,818328,427564,288128,212180,814764,340053,754407,-2149.33,14466.8,214361,29167.3,24220.1,12014,2511.15,11.0495
2.26E+06,1.55E+06,873652,944286,801515,579802,829437,720175,786714,-1425.32,17663.2,183225,40689.8,13702.4,16741.2,4371.6,11.0499
1.20E+06,865402,831973,424654,349106,263953,793563,330030,772028,95.8935,9523.61,36743.1,6671.22,5584.25,6098.77,2007.62,11.0545
1.50E+06,1.16E+06,772719,391463,315612,243310,778295,321132,731406,-910.438,3635,88406.3,21104.7,9561.02,7363.48,1482.71,11.0564
1.07E+06,822189,781192,536523,364314,294036,743406,453036,710570,-1068.57,38643.7,73429.3,34935.9,5478.34,8833.17,2081.34,11.0567
1.79E+06,1.40E+06,765310,645211,410420,311410,790765,527944,733272,-1375.86,95771.7,52048.4,19790.6,10647.7,16080,2059.49,11.0567
1.66E+06,1.29E+06,773964,406800,301889,232121,780340,357659,682437,-370.04,87174.9,103886,5043.25,1721.77,5432.22,4129.68,11.0638
712598,502151,851454,388071,242617,167826,867388,291232,799508,-719.579,161156,99303.7,15808.6,5359.6,11852.3,2102,11.064
1.55E+06,1.18E+06,784503,529095,475659,379285,752456,428544,740780,295.091,14222.8,69754.2,13107.6,6779.85,9256.78,5322.13,11.0745
