FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.84E+06,1.40E+06,789463,196164,320390,246739,779098,160258,734429,2066.98,26923.8,40221.5,18584.3,10636.3,4966.35,1437.23,4.2232
1.55E+06,1.17E+06,795600,230766,368797,277927,796175,184829,749123,2497.23,13325.2,59519.8,18879.4,18192.9,6894.71,1282.97,4.2947
1.43E+06,949524,901686,408423,675217,482362,839888,326161,751327,2125.54,29847.6,55549.3,14929.3,9193.73,6412.7,2176.04,4.3731
2.01E+06,1.48E+06,814252,266585,404738,298880,812510,212105,754111,3121.29,28076.4,43218.6,11277.2,15189.2,6740.43,2489.42,4.3924
2.82E+06,1.70E+06,995715,279270,561367,325174,1.04E+06,180894,926298,6827.72,30317.6,6702.99,6480.33,-1126.46,122.189,4029.43,4.4629
1.31E+06,874095,901762,246269,389839,289495,807970,191098,773224,1852.02,2926.12,56292.5,18939.2,13939.9,8726.76,868.425,4.5142
1.01E+06,668840,910020,203048,418866,280726,895250,152710,797780,697.356,93102.7,35948.5,12263.4,7045.5,5738.18,824.569,4.5693
1.56E+06,1.17E+06,798119,271730,423380,313068,811415,217392,749971,2876.82,8724.06,42677.9,9502.24,13169.2,4876.45,1442.47,4.6042
690628,537306,771212,250788,235231,192868,731787,224224,671083,4016.79,20366,13583.9,11737.6,2405.18,193.639,4163.83,4.6189
1.67E+06,1.20E+06,837655,404225,435013,304745,856479,307966,787538,2310.69,44051.6,76069.4,22545.6,15793.1,12242.7,1177.04,4.6437
2.05E+06,1.26E+06,975099,577276,838016,515676,975049,401062,863621,4144.35,13291.5,66406.7,28641.3,26487.4,12684.2,3161.84,4.655
1.86E+06,1.35E+06,824801,341525,563723,395722,854726,261956,782250,2466.11,58971.4,69271.7,24440.1,11424.4,8506.96,2516.69,4.72
1.74E+06,1.14E+06,916374,231383,315699,220839,857726,180801,767860,2231.62,7156.02,88823.3,21497.3,18244.4,11268.1,933.188,4.7539
1.57E+06,1.06E+06,884253,231579,360952,252897,856362,186455,745205,1162.62,9257.05,80487.2,26638.8,15933.1,6400.12,1471.34,4.8116
1.15E+06,964016,717696,102298,169477,146334,694891,94994,646135,844.674,42583.3,25646.5,4468.04,1679.59,775.268,419.024,4.8922
1.46E+06,1.02E+06,859387,221624,427557,311916,822447,176694,752567,1041.11,3399.29,36596.8,9761.87,11015.4,6959.51,1094.94,5.1024
1.15E+06,840800,823348,314499,407687,298730,818841,252397,747630,2766.24,10387.7,97760.3,21691.9,14236.3,5606.83,1825.9,5.1137
938204,675905,832843,149642,199102,149630,798377,123545,726740,2434.19,6914.22,45388,8395.92,4441.77,980.565,1237.62,5.1478
1.04E+06,603354,1.04E+06,341032,518099,350264,887500,246612,829720,2393.31,6986.02,109868,24837.3,21832.5,8994.74,2693.14,5.155
1.71E+06,1.14E+06,899344,387210,594074,406949,875894,291538,796897,3894.57,124402,99022,26449.2,15117.4,8983.51,2174.2,5.1886
