Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
9462.4,494.57,1508.66,2687.78
18250.5,1392.31,2570.51,3133.86
11467.8,2036.08,1231.02,1801.96
15710.2,863.396,1360.36,2236.21
11711,2035.4,1294.01,1807.15
25176.5,3265.83,3411.54,1522.52
14401,-119.098,2516.03,3029.85
9627.29,2515.31,1857.24,1842.43
18727.7,1620.67,1466.48,3974.36
15940.3,3692.38,2186.11,3347.08
12416.5,985.717,2113.45,2400.14
13275,1702.74,1236.92,961.926
12715.4,2379.19,739.464,2439.26
31894.8,7818.9,3552.36,5791.19
11934,2052.66,1318.82,1935.9
14184.2,1104.69,2606.35,2996.28
16155.3,2181.52,1191.9,1558.98
19110.3,2552.94,1975.6,2445.74
16197.9,2407.56,1985.23,2176.19
26503.5,702.804,3228.16,2848.79
14163.1,1268.05,1641,1502.13
16555.2,1093.78,2519.36,2753.05
12321.9,2046.22,1328.04,1147.47
12668.2,1483.09,2147.22,2527.62
26667,9696.23,4432.93,2253.01
11837.5,410.93,1226.27,1727.82
28878.6,1809.01,3493.53,3896.1
41454,3812.79,3866.9,3716.37
34323.5,1518.33,2479.25,1759.32
21427.2,1315.44,3031.85,1553.37
13494.2,1644.52,2683.85,6478.31
27192.1,2868.43,2259.43,1706.63
39094.3,1190.36,1353.49,2291.63
14726.4,1554.63,1210.34,1114.24
15768.1,492.868,1550.44,3075.83
23684.5,1426.91,1683.85,2471.93
7291.85,-327.941,1678.51,2605.55
11748.8,892.474,1832.4,1961.3
34706.3,2644.74,1598.79,1683
16298.6,552.062,1549.06,945.935
21292.9,2605.71,1500.86,2136.75
17950,12543.2,2804.42,6492.87
12859,1249.11,1135.83,1266.73
11928.7,2336.81,2200.23,2809.98
77509.9,991.5,4401.8,2600.21
12586.1,1902.67,1960.3,2861.8
12495.7,4320.44,1582.13,4630.91
14706.7,306.621,1959.96,2262.62
30384.2,3595.96,1798.59,2290.18
11947.4,1656.58,785.552,1678.73
16940.5,3344.22,2629.18,6098.31
11610.8,1837.16,702.73,1534.58
