"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
-118.003,1595.91,349.448,16.6708
732.189,6772.26,992.744,2046.97
181.571,2022.51,271.728,-281.957
1031.29,8044.56,1601.71,1623.61
2074.16,31352.8,1856.03,2223.79
362.013,1321.35,349.18,272.693
2694.97,23708.1,1223.55,3132.91
334.788,1774.16,310.873,-144.998
601.454,9484.73,755.401,895.648
3063.92,28788.9,791.872,2901.28
-146.214,7734.68,536.787,1135.7
1136.45,8241.61,1481.18,927.577
1578.29,26289.8,1716.6,2721.56
980.791,20520.2,1150.8,408.055
997.613,8281.64,711.994,1517.65
-203.86,1217.55,474.822,205.208
158.662,2211.54,1227.1,15.7173
730.35,6134.51,1313.35,930.882
1175.61,13653,630.516,345.553
863.715,9429.38,461.937,1061.38
415.06,2646.74,679.648,366.136
47.1554,1392.99,-116.141,85.3168
1073.9,8795.67,1738.18,2253.93
16.4903,1717.08,719.908,237.659
517.848,3427.88,1510.69,590.254
1065.28,31293.4,1725.39,1076.27
1533.23,13095.8,1996.98,2514.53
1308.75,29994,1817.07,1776
710.219,9675.75,1431.31,1276.56
585.403,11604.6,856.391,796.305
304.94,2289.69,175.047,45.1357
9964.28,18738.9,28207.3,10846.6
808.459,12366,-75.6965,1052.92
238.131,2970.05,254.922,111.068
792.38,11967.4,298.187,525.493
1568.09,10366.9,1128.85,1425.49
1159.28,7229.93,2653.98,973.488
1587.36,8923.38,1505.11,1488.99
289.04,940.886,700.53,156.56
1452.24,31871.3,2240.68,2324.63
173.819,1413.18,358.303,232.195
523.732,9812.1,1248.2,1455.33
221.403,7274.93,1525.55,601.806
857.082,9928.89,1055.13,1823.16
283.922,8952.86,843.934,1075.14
231.251,1631.63,371.203,53.6227
213.92,1472.9,582.776,-115.644
302.926,2674.77,376.322,340.148
1124.24,16053.7,725.082,1234.22
-89.8472,2737.56,292.672,226.057
244.721,1568.92,577.309,-76.741
382.752,3656.78,461.555,575.423
201.721,1542.86,240.416,373.005
527.524,2122.99,988.485,6.91476
1195.38,25325.8,1088.72,1893.49
1317.58,25283.7,716.267,1135.19
981.376,11558.4,1237.12,1857.96
1447.95,15156.6,1717.98,2434.92
-117.558,1825.24,648.887,-51.4397
751.743,6313.49,842.3,1350.3
101.703,1100.26,1440.85,531.701
669.678,6225.56,233.297,690.811
1262.33,8052.32,1422.25,1964.28
833.906,17375.9,1620.38,1252.08
526.3,9465.74,656.492,877.504
376.86,6760.75,1277.53,418.532
-200.504,1674.99,674.342,173.626
58.4213,6040.95,291.378,413.623
2866.73,14189.9,2073.84,2793.32
329.296,4211.2,711.803,317.556
1239.2,7223.32,287.163,1145.7
-211.16,1980.43,1437.82,-285.347
446.867,1994.42,909.878,291.974
665.195,6150.17,1133.33,782.058
232.883,2914.13,624.426,272.107
-49.5418,1897.86,387.365,852.357
1290.16,30248.7,1235.18,1057.37
-122.781,1245.76,-255.06,208.194
-143.257,3075.7,436.423,215.699
1221.26,30671,469.485,621.513
606.86,49451.4,716.78,1687.5
-137.078,1768.12,916.248,37.7815
1103.11,11303.7,663.482,1683.19
1499.92,5603.34,2255.21,1833.41
151.595,2176.2,781.53,349.205
1092.54,24855.5,644.948,1532.61
1016.2,35584.6,309.511,438.607
1115.22,14341.2,1015.55,790.83
589.514,12329.2,1291.82,1472.15
3120.68,24491.2,6946.99,623.139
882.98,9347.18,759.819,1546.85
747.258,8462.5,1046.15,1306.56
927.124,7628.36,992.401,1005.64
124.226,1553.52,315.496,524.633
483.937,4291.57,1309.53,683.242
1646.34,13940.6,1178.7,1725.94
393.233,4475.48,2590.04,345.411
1052.48,18572.9,921.238,517.353
952.115,11268.8,565.404,1473.57
953.472,7808.95,1128.06,1762.86
1071.24,8489.49,1375.29,1629.35
1092.79,7763.74,554.68,1790.09
320.737,17509.1,302.244,793.833
459.527,1496.33,-62.0777,129.736
213.725,3207.44,1175.18,256.617
1170.2,30383.7,1063.01,2092.3
24.5844,1053.22,290.473,-102.718
890.52,8457.54,439.899,1296.89
198.047,1555.06,122.355,6.26926
843.092,9488.9,767.043,1836.69
462.078,6160.21,354.925,831.374
1084.1,7103.57,611.058,1185.34
-66.133,2534.35,593.717,51.8832
350.003,3845.14,618.14,263.779
384.879,9685.52,553.778,1040.69
975.298,6876.92,929.472,2146.49
