FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
2.41E+06,1.51E+06,956432,977637,492134,304241,970548,678941,863966,5245.24,260912,95515.3,59482.6,28041.9,60860,8441.67,11.3396
2.33E+06,1.40E+06,999300,1.00E+06,644488,397252,973419,660282,912327,3682.53,160675,139619,26088.7,30778.4,73637.8,6861.48,11.3661
1.52E+06,970986,939706,659478,530521,368275,864334,495063,799265,1559.98,137028,73157.1,12771.1,15688.2,36016.2,5329.59,11.3769
1.45E+06,1.08E+06,799691,478907,413833,323202,768250,395113,727246,-155.231,431328,51081.7,7481.27,14008.6,23186.2,2741.64,11.3835
1.84E+06,1.40E+06,789730,460963,366553,275351,798732,368932,749672,1653.82,154341,73570,11772.8,13459.6,28712.8,4239.92,11.3843
1.54E+06,1.14E+06,814248,513572,377084,279439,809659,384703,800989,-243.329,190377,99249,19054.4,15707.3,40858.8,4494.92,11.4225
1.69E+06,1.11E+06,912084,553420,453974,317711,857333,408477,812903,1379.47,108561,97870.9,15060.4,20336.9,41879.6,6072.91,11.4265
2.41E+06,1.71E+06,841721,581130,427609,291575,879929,422144,825969,5020.27,64217.2,100007,26292.5,21265.4,56077.7,5946.28,11.4296
2.46E+06,1.58E+06,935752,868369,616445,398738,927594,602995,864056,1343.61,123362,115356,39878.7,45153,66895.3,6269.09,11.4331
2.37E+06,1.54E+06,922090,888465,597722,383789,934455,608100,876630,3017.27,311911,150188,28746.7,54208.7,78037,6874.8,11.4399
2.67E+06,1.73E+06,924574,900680,623741,402677,929392,636133,849521,5080.95,341252,136175,48272.5,28417.3,59166.6,8785.83,11.4453
2.41E+06,1.60E+06,904537,686406,543887,382861,852352,511829,804651,-53.2576,191415,121112,66270.7,18787.1,51619.9,5053.93,11.4514
2.38E+06,1.50E+06,950934,1.17E+06,645875,389173,995765,766259,918980,6664.23,166808,93318.5,64665,34017.5,62670.6,5545.9,11.4622
1.53E+06,1.05E+06,878881,806219,451935,310788,872494,608884,794456,2354.59,128743,77696.8,15202.5,14858.7,31208.8,4017.9,11.4851
1.79E+06,1.10E+06,974887,856867,476148,300747,949931,611727,840440,3408.88,264890,102014,37354,44461.9,55921.9,4177.86,11.4968
2.27E+06,1.50E+06,904210,613988,536080,361440,889906,435432,846039,1416.03,107893,75896.8,19355.8,42492.6,39951.9,6125.06,11.5165
1.33E+06,932093,856296,445133,284272,210884,808800,347489,768599,170.925,369032,120826,21979.3,13775.1,22867.8,5007.06,11.5296
1.31E+06,1.00E+06,784393,491781,292110,221868,789957,404018,730335,2687.37,241070,32033.7,7824.03,5983.63,14864.9,2114.48,11.5411
1.70E+06,1.15E+06,886082,590021,338707,235693,862241,440275,804072,2786.22,63055.8,76118.5,27957.6,22013.3,35747.1,2867.45,11.5417
1.94E+06,1.31E+06,890525,612722,492806,353519,836401,459130,800717,5838.27,146630,86879.2,38350.6,18327.1,45524,5181.13,11.5421
1.47E+06,1.04E+06,851924,530430,334626,245482,817883,429847,740399,980.037,148922,84521.7,15400.1,15388.7,31459,4303.55,11.5483
2.10E+06,1.47E+06,857254,630304,393330,269547,875535,459187,823591,1079.65,117987,103286,22703.8,34374.2,63715.9,5494.98,11.5499
2.42E+06,1.74E+06,835928,667549,444429,301902,883258,481056,832605,2866.56,531634,89951.1,26324.1,21263.3,38416.8,5304.38,11.5656
2.15E+06,1.46E+06,884457,558311,461697,306654,903358,391865,854852,746.778,228365,110200,15246.2,33025.5,52864.6,3997.9,11.5724
1.84E+06,1.04E+06,1.06E+06,883370,511594,339655,903730,633430,836749,3572.66,149286,64834.7,28263.2,43873.9,42416.7,3955.73,11.5736
2.22E+06,1.48E+06,895441,687009,545588,374766,873486,508766,810207,1788.25,86177.4,108920,25409.6,27432,53898.4,6071.27,11.576
2.47E+06,1.65E+06,894247,719297,462268,296940,934063,504749,855035,1580.74,104716,113087,61502,39388.1,65424.6,5871.65,11.5763
1.66E+06,1.15E+06,866327,735918,465763,303202,921688,518663,851325,4010.59,228416,114554,25997.2,33231.3,57309.1,3552.75,11.5764
1.55E+06,897002,1.04E+06,1.09E+06,679222,432046,943263,767737,848130,6596.91,161614,102400,33636.8,18895,36378.6,6348.6,11.5778
2.19E+06,1.26E+06,1.04E+06,1.14E+06,698250,361188,1.16E+06,663656,1.03E+06,1904.84,399588,138622,41705.6,80914.5,84741.2,9234.62,11.5784
2.16E+06,1.54E+06,838462,580117,408323,281602,870001,423939,821039,1620.67,132356,67979.3,12263.3,25524.5,38411.7,4776.95,11.5836
1.60E+06,1.28E+06,749277,521409,348318,251169,832073,406838,768968,-360.962,300178,72719.3,12063.1,12623.2,28299.9,3339.23,11.5842
1.79E+06,1.27E+06,844072,496898,325680,236690,825585,382461,779527,2326.45,122989,80244.3,18394.3,19050.8,37425.1,3903.89,11.5888
