Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
21239.1,490.985,612.798,1427.22
10149.8,-1585.06,899.378,897.259
12741.2,1547.72,715.71,1010.17
27576.2,1069.03,2183.97,1828.64
10327.2,2126.31,1093.77,2017.47
18166.2,1761.04,1695.12,667.022
9719.84,918.619,913.339,1064.5
11266.6,2298.94,1027.56,710.746
5606,2205.87,939.179,910.636
16862.8,1281.35,2497.98,1959.53
12096,-545.109,1518.47,660.439
48234.2,2002.17,1832.98,2548.8
11497,598.203,1256.74,661.478
8904.69,1516.38,780.462,1684.52
17194.1,-355.073,875.796,948.07
9474.07,322.713,910.892,164.594
9954.57,1930.6,1345.23,917.742
9208.55,202.396,1974.4,1608.36
7159.28,1945.03,687.747,771.838
14780.9,3136.47,1370.02,1508.95
9185.21,1003.22,1101.02,1594.22
11291.9,-231.874,994.952,606.117
5109.82,1061.74,688.495,161.545
9173.49,1207.86,900.992,835.187
8204.81,1674.52,1162.19,1657.95
11397.5,3054.71,668.541,2032.46
4198.05,1425.06,928.806,699.574
19749.5,984.394,667.347,1746.38
31450.7,1315.14,1441.44,1249.76
26471.9,4171.72,2921.84,2505.1
7986.48,1599.26,759.138,929.118
8375.19,1791.61,648.47,394.184
6434.08,-381.268,1297.08,1571.83
14053.8,814.54,1841.93,1420.42
15321.5,3569.97,3088.27,3209.75
13163.6,819.931,1067.94,1547.31
11436,1704.5,1739.93,1452.18
6324.13,1061.68,826.809,1091.8
25192.2,716.259,899.089,1256.35
9170.03,550.131,1014.56,1451.57
7667.2,2439.94,912.385,906.81
7961.25,1944.71,727.419,1095.49
20261.3,-701.253,1235.58,577.931
8544.61,2557.12,403.462,1171.62
7740.76,1727.67,681.571,978.494
9190.79,2510.38,1634.68,1060.43
29291.8,657.766,825.436,1319.91
9655.06,2561.19,1555.32,2180.49
7767.71,-1989.59,1567.01,1348.17
8208.14,189.494,820.852,1084.95
17009.2,3993.79,2156.21,3795.37
14887.7,2084.57,1012.52,203.752
12466.3,1326.16,739.333,580.444
11601,2818.99,696.53,1558.74
16088.6,449.424,475.114,431.431
10235.3,2688.95,1273.43,2298.38
10101.8,1751.03,630.97,1352.27
6817.03,2181.85,565.45,1005.55
10156.9,2229.71,1414.69,1787.07
14510.3,186.332,2554.29,626.953
8387.11,3322.95,1617.8,3003.15
9633.13,1990.9,1363.41,986.016
17829.9,4293.18,2227.29,2118.86
9824.33,677.685,978.233,1280.91
11592.9,2833.39,1136.99,987.47
12072.1,2418.04,1037.99,604.965
12040.7,2751.59,1010.03,1228.19
