Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
12681.2,670.462,1786.78,3116.52
9285.26,2011.17,1391.41,1805.67
14313.2,1494.94,1867.68,3962.59
24525.2,3635.99,2585,4777.51
12120.8,560.356,1971.18,2694.18
10667.8,2244.39,1478.68,3331.69
13161.3,2316.16,3169.77,3302.96
14563.1,1475.51,1695.12,1959.77
12476,2883.02,2179.09,2893.83
19584.3,2875.77,2044.45,2872.22
15469,1176.18,1481.98,2596.68
6566.35,-1324.63,1654.01,1474.84
18653.1,1273.34,1464.63,3292.26
13115.1,1617.4,2201.53,2720.83
11818.8,1744.15,1643.2,3162.35
12206.7,8244.25,3178.9,4650.35
16973.2,1771.11,1882.61,3513.68
7423.29,4429.14,2029.03,3823.17
22697.7,1555.64,2853.93,3576.68
10279.8,1128.19,1262.56,2027.44
15032.5,4688.03,3895.86,2588.08
10197.3,918.551,1575.7,1497.57
11782.5,567.377,2312.11,2673.6
28657.7,7059.58,6633.65,8662.04
40850.3,3726.87,2080.57,3549.48
10852.6,2959.53,2556,2064.68
22711.1,2175.86,2267.45,3281.91
14401.6,2642.92,1188.89,2450.64
10381.2,531.754,1979.79,2549.34
17841.9,2621.68,5420.28,2279.44
29257.2,3052.71,2621.34,4417.08
16972.9,1907.09,2619.01,4196.81
30978.4,3765.14,2395.01,4770.5
16518.4,2351.67,2205.3,3457.31
13032.6,2883.59,2171.99,3059.46
9249.04,2152.76,1961.77,2335.45
27950.7,8326.77,9052.28,4934.29
12370.4,1752.68,1528.39,3206.02
22404.3,5771.14,3254.17,4367.28
11058.6,1563.84,2120.56,1811.72
12612.9,1678.81,1302.9,3350.98
11675.3,375.722,1987.65,2809.87
10348.8,501.962,2277.35,2000.08
15466.7,1649.09,2157.81,3187.11
10857.6,3073.35,3296.55,2506.02
19009.6,5400.4,2269.07,4812.94
24421.3,7293.47,2642.3,6911.09
14333,3459.55,1318.28,2657.54
14445.1,2356.33,2377.56,2423.93
19326.7,2916.96,4530.51,3772.67
11978.1,1402.69,1381.72,2040.23
15634.5,1589.43,2316.26,2883.76
7145.55,1187.6,1719.27,1594.26
9774.89,268.812,1338.6,2790.45
14592.9,1816.4,1754.81,2505.2
12861.7,2205.06,2290.61,2344.09
11941,1763.69,2183.2,3673.71
9769.42,1927.51,1951.86,1303.64
20101.5,2119.11,2677.76,4969.04
16031.9,3093.61,2458.92,2708.98
12788.7,-285.824,2899.15,2519.6
22275,3704.98,3888.79,2681.2
20730.3,3031.87,2080.1,3305.09
16443,2279.32,2332.83,3621.04
12300.2,1312.86,1504.73,2143.62
14811.1,1083.72,1399.92,2604.37
11140.7,5965.46,2524.69,5694.33
14487.3,2462.5,2179.6,3633.92
29427.1,7270.83,5730.54,3745.5
12973.1,1227.28,1968.5,3174.62
39922.4,5741.5,1880.84,5059.25
27001.3,3247.34,1477.44,3203.87
10292.2,913.564,1454.05,1085.76
11349.1,195.454,1673.93,2547.39
10102.8,1019.12,1011.13,1317.92
