FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.18E+06,915990,772324,148495,177848,143480,743717,129155,689844,568.158,93437.2,61892.6,3743.15,2582.95,2535.93,325.226,3.2001
1.31E+06,875697,896914,324915,646913,455774,851624,246846,789759,1505.89,1816.19,53208.4,12344,12808.7,9571.79,479.195,3.2363
1.41E+06,1.10E+06,768954,202799,355571,283139,753491,171546,709309,1783.14,35849.6,187117,5268.32,4055.86,5839.53,222.349,3.2612
2.06E+06,1.46E+06,847184,179192,321577,253216,761983,142572,754114,1481.34,620.604,113579,133898,13993.5,33070.4,360.986,3.3352
2.26E+06,1.40E+06,965596,327745,573688,405448,848970,252626,778413,3606.07,9280.75,166880,32570.2,9099.09,15166.4,1484.49,3.3643
1.47E+06,1.06E+06,836271,184355,280173,212048,792762,154714,714952,2344.01,63055,108492,4592.9,3216.73,4048.12,1272.83,3.4045
2.01E+06,1.43E+06,844842,213885,321981,236874,815576,172382,744459,1644.21,2637.39,381592,22558.2,10715.3,10682.3,-124.517,3.4111
1.44E+06,1.13E+06,763070,162822,288529,236578,731757,144677,675250,2215.96,49265.8,54596.2,9750.68,5448.39,4193.4,938.625,3.4236
1.91E+06,1.39E+06,822885,125115,242151,196039,741130,110903,676888,1778.19,15450.9,97575.4,38268.1,3279.91,10007.8,14.2531,3.4302
1.13E+06,848707,800480,308217,474494,338513,841021,245288,753930,2504.35,26693.4,106672,12364.3,11213.5,9486.91,892.619,3.4688
1.54E+06,1.14E+06,814765,235556,346937,273439,761275,196418,719554,1920.93,55790.4,50911.6,16489.5,6038.4,3929.35,348.877,3.471
2.03E+06,1.37E+06,887291,309812,510764,372936,821746,242273,767264,1062.73,31177.5,64554.8,17792.6,7045.52,7085.26,434.342,3.4941
1.57E+06,1.12E+06,838741,392417,636235,493200,774009,319902,736007,3320.63,23445.6,84802.2,15199.1,14593.9,12511.1,1635.75,3.4959
1.78E+06,1.34E+06,800329,258519,489519,379742,773450,214531,723025,1968.67,57789.6,67294,9134.91,10666.3,7657.48,1236.75,3.4973
1.59E+06,1.20E+06,797197,360222,471249,353928,798890,291755,740803,4075.47,27231.7,74951.7,10245.5,8411.5,6493.11,1791.24,3.5105
1.36E+06,979014,834089,220607,252627,185498,817132,173497,762918,3013.92,7171.72,94908.4,11755.7,5498.82,5306.86,559.6,3.5555
1.14E+06,669285,1.02E+06,255139,428009,285138,900635,182332,839588,6067.23,30767.5,59675.1,14205.6,11108.6,10019.9,1290.39,3.5632
1.27E+06,874877,868236,202913,328035,238866,823980,170289,714948,1663.29,45426,136312,13097.5,7658.11,9927.99,33.8944,3.5681
1.67E+06,1.30E+06,767806,191527,285119,234158,730580,173498,662349,1612.11,25328.3,107326,4707.55,2924.92,3336.92,464.092,3.6388
1.02E+06,570722,1.08E+06,606112,982506,549983,1.07E+06,375721,967919,3747.28,113699,71237.1,22617.5,13551.7,18939.6,2553.56,3.6695
1.20E+06,811439,890112,404584,546265,377031,869316,308300,787384,2184.58,9168.11,88586,30279.5,15424.2,9584.21,1042.01,3.6911
