FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.38E+06,850451,973488,521083,1.02E+06,650983,937044,372990,838226,7030.21,49113.7,90995,24025.3,13738.6,15348.3,2374.65,8.5292
1.70E+06,1.13E+06,900350,463815,884933,613762,865091,338677,821694,5484.03,57236.4,94078.6,23842.6,19510.4,18117.6,2514.97,8.5368
1.69E+06,1.15E+06,880331,415459,796517,558164,856218,326101,764411,2734.82,12566.4,80340.8,24040.4,15004.8,10554.2,1788.11,8.5575
1.40E+06,979726,855020,363246,448233,342882,784351,290661,749835,3408.79,6209.9,50883.7,17976.4,8164.25,7218.54,475.156,8.56
1.48E+06,1.06E+06,837279,291947,498229,379219,788297,241364,725744,1411.84,1095.58,58708.1,12739.2,12228.9,6197.57,530.772,8.5731
1.34E+06,881708,912909,425521,762878,515247,888363,317979,802923,3917.07,53394.8,44921.6,19684.3,13957.1,14685.8,2280.77,8.5878
1.54E+06,1.10E+06,842109,332932,652960,458565,854352,259307,770357,2203.7,3501.25,47279.9,12636.9,12953.4,8211.72,941.959,8.5888
1.38E+06,859639,964479,539995,631674,419998,902396,396692,816746,7352.62,54096.5,59456.6,21588.5,12426.8,12258.7,2330.46,8.6051
1.60E+06,1.08E+06,893011,327935,522815,376409,833373,260752,754590,2218.94,48938.3,30072.9,9676.26,10781.8,6901.43,1176.91,8.6137
1.66E+06,1.19E+06,840724,391034,660342,459414,862414,289996,809046,3313.8,49439.6,73762.1,19004,13787.6,14711.5,1477.62,8.6175
1.68E+06,1.05E+06,961709,587967,1.05E+06,635122,994768,393315,896941,4735.19,6840.81,122864,33085.5,22360.4,14969.3,2315.93,8.6191
