FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.49E+06,990844,899963,351685,578832,379002,916352,257149,820580,3848.83,8941.1,61635.7,15043.6,11951.3,8718.22,1791.47,1.9171
1.79E+06,1.27E+06,849762,344028,634164,451646,842470,258931,797189,2312.41,4168.64,67253.4,22346.9,25030.1,9168.19,1041.46,1.9222
1.87E+06,1.24E+06,903840,314735,541261,379471,855814,241206,782904,3876.11,4925.64,65880.1,27590,15509.3,10616.9,1006.26,1.9338
1.52E+06,1.04E+06,877132,418422,611276,432416,848177,309455,811276,4148.3,16668.4,83971.1,34359.4,17536.7,9106.49,2164.02,1.9535
1.55E+06,1.10E+06,843775,381574,590061,416640,849742,301806,758581,3084.66,30361.9,48792.1,12540.6,13368.4,8868.3,1336.15,1.9835
1.65E+06,1.11E+06,891425,399289,625876,424466,884701,294767,812756,3732.79,13080.7,68617.3,17571.3,13949.5,10465.6,1019.77,1.9974
1.50E+06,986195,913720,502091,956199,649892,882792,367190,820432,3432.44,130726,125777,30188.6,20352.2,12857.9,2283.62,2.001
1.61E+06,1.13E+06,852004,395309,682237,491721,832468,305262,776990,2590.34,31403.6,58196.9,43058.9,12239.8,9147.87,989.241,2.0021
1.45E+06,947546,920092,496692,841425,562597,897365,362054,823124,3775.73,11666.7,128208,41883.8,24108.4,13869.1,1495.21,2.0049
1.76E+06,1.11E+06,953690,503630,761516,480710,950489,346918,871036,3412.77,21669.4,144456,44500.9,28632.7,11212.2,1632.93,2.0138
1.51E+06,1.10E+06,824158,390289,611797,434656,844526,314620,744306,2137.77,33761.9,38454.2,9772.97,8142.85,7013.54,490.129,2.0156
1.58E+06,1.15E+06,826848,368249,714084,488127,877744,274721,804268,3646.13,65280.7,64847.2,16235.5,13277.1,9684.96,1257.53,2.016
1.53E+06,1.09E+06,846610,330107,491051,343472,857800,254844,777197,2382.85,33315,37507.8,16357.4,10936.6,8293.89,1277.16,2.0316
