"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1068.14,12379.4,331.417,1044.36
1443.5,16079.7,1694.82,3010.73
1264.58,13790.5,-1749.28,374.18
1540.76,13458.1,577.934,1152.64
885.643,20637.2,1208.52,750.35
1417.91,9786.06,2605.53,1715.26
956.234,5970.78,718.087,1986.38
216.843,7789.33,1906.68,645.786
2309.34,18222.7,7877.31,2513.35
1324.24,8489.66,-286.017,1122.39
465.245,6669.72,435.174,638.939
1345.81,15104.8,2484.04,756.979
346.786,5162.11,1956.35,961.932
1767.97,13279.8,3500.31,1096.78
969.848,8771.04,703.9,1060.05
744.538,9380.12,158.987,772.801
599.675,7478.02,662.687,534.724
796.576,6108.07,806.418,1268.05
436.238,5275.91,-775.349,494.946
1146.84,16908.4,2489.76,814.242
1085.73,8178.65,1729.56,1093.36
1988.95,20225.5,3853.37,1746.18
1529.6,13461.9,1888.38,881.561
954.167,8146.22,85.893,638.74
1039.36,10216.9,497.998,1063.89
919.51,6366.01,1542.73,1108.36
1011.28,6470.27,3891.45,779.586
852.598,13068.5,-1645.27,81.541
699.792,7842.58,2761.26,1377.12
953.928,14832.5,593.394,230.521
600.653,9008.89,1598.75,620.879
624.677,7682.56,2428.36,909.382
559.25,8441.05,1736.69,759.869
1305.54,9512.29,1282.14,737.037
1270.14,19421.8,3272.26,870.344
890.935,9468.68,2184.65,482.71
655.847,8578.95,1522.01,973.87
1555.55,8641.8,1720.92,1668.37
2351.43,20794.5,1783.05,2134.03
733.999,10184.9,935.754,709.95
1041.25,11152.6,1428.68,1260.73
1070.96,9653.44,2525.83,1582.9
4391.57,25830.4,2293.72,2668.4
1273.98,8271.86,1039.73,1434.49
336.787,7675.8,965.059,696.697
1168.66,14974.6,3120.41,1775.57
1338.42,9921.75,751.737,1586.7
1183.4,10298.1,1432.28,1676.17
495.478,8905.2,1867.43,1398.35
1212.94,10931.6,1256.27,976.406
738.667,34386.9,736.763,1064.62
1060.2,12631.8,-141.628,1044.11
566.548,8061.45,1058.71,351.897
776.124,6014.3,2732.32,1477.05
694.088,8750.74,109.804,923.565
1172.77,14069.9,650.617,862.999
1689.77,7828.96,3140.04,1140.44
1622.91,10210.5,829.92,871.025
920.9,8939.43,678.923,823.845
1078.17,10299.5,2460.22,1404.77
1001.68,7650.05,748.002,2444.43
809.308,10525.9,1373.18,904.352
1053.44,19676.2,1301.47,933.266
1133.99,8105.83,3840.87,1226.57
833.339,8577,124.184,1423.76
1105.6,6464.21,194.802,1591.79
1507.35,17658.6,144.791,990.735
1493.65,23323.5,207.544,885.501
689.389,19289.7,1048.92,1060.57
3766.23,29806.6,3357.24,2015.85
2162.21,11576.6,589.937,2020.83
721.451,8837.76,899.855,612.736
787.63,8167.44,-141.565,702.423
821.536,11057.8,1777.4,1195.42
681.183,9072.13,-545.247,1441.04
1760.11,7172.17,1849.39,1347.25
1300.58,19379.7,337.151,658.094
954.539,7894.35,-734.786,689.325
970.205,25739,734.142,1218.68
1353.81,10342.2,136.065,505.773
1395.86,6562.76,144.306,990.057
2110.67,10080.3,2604.55,1429.32
640.355,10335.1,881.85,479.579
1111.4,9189.85,211.447,1172.88
708.795,7926.26,254.049,857.42
596.275,7242.78,164.13,946.234
1213.31,15943.5,6094.23,1458.54
626.495,7941.26,1133.9,766.882
835.908,6919.71,2363.13,228.011
1072.02,11503.4,1577.78,470.117
1609.55,6350.71,589.846,877.136
864.958,11657.8,2536.86,835.042
1198.32,9026.18,2138.27,1635.23
1585.89,40208,2023.76,1472.33
247.909,11047,3987.14,673.974
1394.25,7232.83,476.46,1491.91
1133.7,7531.21,1153.91,2143.28
929.191,8229.12,162.54,1112.87
1076.84,9009.52,-165.974,833.707
768.381,7247.41,1882.84,686.876
619.418,8021.18,980.631,393.8
923.805,9650.62,2076.4,1387.94
1507.89,17673.7,2271.25,1383.09
1517.09,9454.71,2199.99,1853.04
1281.35,11231.3,2591.32,1552.73
1091.36,9637.38,2039.74,579.573
1233.24,10784.8,2888.31,974.5
908.68,10334.3,-337.273,348.179
913.478,9644.55,1909.28,1069.93
972.013,10063.8,1861.18,1123
652.653,6765.58,2101.29,1201.43
1667.46,25277,3634.1,1583.99
2221.87,33145.3,10400.6,1906.98
886.713,6473.1,1129.74,1254.72
912.22,10762.5,2059.97,756.75
1668.89,21468.4,3210.06,1432.18
1237.84,11216.7,1556.04,1364.6
1741.24,17299,1530.71,537.52
1334.95,9616.61,2062.31,897.433
1300.64,15844.3,2259.15,1001.96
1235.94,11392.4,282.666,680.821
907.738,8229.98,1080.26,640.15
1080.77,24557.6,1053.25,660.092
1144.83,32768.6,3124.51,1913.38
544.541,6708.42,2505.77,1135.44
855.436,6670.35,1752.05,839.619
1443.99,9084.96,1746.92,1425.2
753.053,8923.38,1526.99,477.61
1316.67,25224,164.111,1485.36
817.598,29332.2,156.583,1132.41
747.981,7875.07,3194.75,601.423
1145.16,11797.5,415.661,1064.44
1969.16,15420.1,1216.33,2543.75
