FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.83E+06,1.19E+06,924400,287460,511393,354044,866659,218799,788286,3323.75,29805.8,77334.9,15822.4,27715.6,19508.3,1954.79,1.985
1.39E+06,1.05E+06,797016,199544,255040,198709,770090,165925,721570,1718.38,78656.3,40789.1,7816.9,9956.09,5909.91,630.753,1.9997
1.12E+06,786640,854132,345244,411666,285324,865681,270120,766867,666.912,98433.7,64646.7,16221.9,7961.84,6972.46,1198.65,2.0127
2.54E+06,1.46E+06,1.04E+06,428350,703822,469080,900258,310504,827719,3700.09,50851.9,101489,50068,22295.3,10042.5,2794.56,2.0531
1.60E+06,1.10E+06,870562,319501,481333,358633,805280,257724,743821,2150.33,111034,66253.3,22158.6,20071.5,8697.3,2005.65,2.0556
1.55E+06,1.13E+06,824781,210656,320637,249193,772020,173421,728827,1544.56,2454.99,42034.1,10789.8,10220.1,5945.57,1376.65,2.082
1.19E+06,838703,850781,385124,472883,328147,864643,283608,814767,1783.31,74453.6,47760.2,21071.4,14562.3,7691.54,1534.46,2.0916
960650,736658,782440,166101,302853,243333,746762,146815,678816,629.299,260078,21954.4,5582.08,2965.39,4624.8,1876.54,2.101
2.13E+06,1.40E+06,913384,249075,475426,338058,843807,193895,770753,1568.97,41045.5,49491.6,20208.3,11659,8902.26,2146.67,2.1177
2.15E+06,1.45E+06,887081,301696,563530,403400,838171,231820,780855,2269.94,73037.4,65620.1,14365.8,25964.4,7982.79,3601.52,2.1208
2.23E+06,1.45E+06,923892,407112,734601,515585,854874,299109,816649,2244.55,8491.59,101028,28201.2,16670.3,9355.9,945.562,2.1332
2.28E+06,1.50E+06,913162,303224,577674,398012,870840,225395,807180,2485.8,71014.8,104212,34825,16602,10539.3,2806.35,2.137
1.32E+06,1.02E+06,780190,223236,319791,261731,733099,190603,702724,1667.9,55613.9,40791.3,7716.04,5599.25,3984.35,776.178,2.1452
1.38E+06,937363,883330,296866,499382,359119,834345,235491,756376,2099.33,29234.4,50964.9,15173.4,10915.2,7208.43,1600.08,2.1569
1.94E+06,1.20E+06,968338,366048,684824,470196,873879,275627,796833,3076.83,66612,80801.4,22737.8,24318.6,10583.4,3315.68,2.1626
1.46E+06,1.01E+06,872893,394551,622514,433021,862564,299926,789296,4051.16,83877.1,57469.8,17951.5,15258.7,9012.29,3205.58,2.1724
1.88E+06,1.32E+06,857340,199620,296672,210302,846417,159111,752757,1258.71,60276.1,38839.4,7378.75,10025.3,4504.49,1761.33,2.1787
1.39E+06,997586,837895,293835,463152,352675,787953,245520,718071,1749.36,73459.2,47167.4,23465.8,9553.46,6126.46,803.904,2.2197
1.39E+06,935747,894463,403389,519333,347317,897162,297343,813988,2920.69,19565.3,84587.1,16983.4,19318,9245.38,1772.65,2.235
1.33E+06,944310,843089,266839,335778,254117,792811,215424,743201,1863.48,50918.9,41112.3,10214.9,10827.7,4046.05,1443.15,2.2357
1.32E+06,718766,1.11E+06,346127,393932,247900,953446,230342,901598,1964.5,63487.2,55287.3,16909.8,10234.1,8480.99,4344.52,2.2372
1.66E+06,1.18E+06,839502,220330,364185,274194,796920,178486,740665,1702.99,28490.7,63664.6,22642.8,8852.82,4573.58,1836.65,2.238
1.16E+06,813646,856520,230290,396076,302018,786859,187054,738685,1215.97,30507.3,42784.3,12387.5,8203.72,5463.63,672.979,2.2594
2.39E+06,1.44E+06,993283,280251,391621,243627,964476,191147,879693,2525.09,5269.05,69361.6,36281.1,10114.8,7751.85,2308.16,2.2651
