Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
11408.2,275.798,1551.37,2193.45
10331.9,1207.87,1119.41,1195.68
32034.9,1484.62,2389.87,2577.58
18627.6,1572.32,1747.26,3591.59
17844.5,1268.06,1941.68,2054.18
13960.1,-638.518,2226.48,2651.74
13966.3,2453.45,2339.28,2762.74
30271.5,522.342,2392.07,3060.99
54610.9,8216.92,9852.35,13815.6
14358.6,2132.98,4476.94,1251.05
22502.2,3121.71,1349.51,2303.81
24848.9,3177.77,2025.67,4478.95
10123.5,656.184,1314.97,1529.76
10411.8,396.162,1280.92,1643.34
9790.37,-1376.68,887.846,1123.42
12006.6,1646.56,1357.55,3966.55
11886.4,2707.69,1290.86,1937.75
14585.9,2787.1,1924.06,3061.19
17283,2564.22,1343.47,2839.3
19695.4,2472.88,1831.42,1471.23
17006.7,676.566,1891.2,2869.97
23834.2,28178.8,3080.67,5574.11
16175.6,5013.6,1437.28,1392.78
38988.9,8655.94,5140.95,9830.28
12028.8,360.141,1423.67,4932.73
15457.8,906.229,1810.81,4927.74
11265.2,1645.54,1219.37,925.549
13156.4,-244.363,1258.12,2662.48
10721,1438.37,1898.1,2207.94
19439.1,613.341,2203.87,1679.85
25992.9,4876.84,5554.85,2865.04
11713.1,4125.83,1771.95,2034.55
25684.3,1724.68,3172.01,1924.38
11823.3,1715.76,1167.41,1524.77
20704.4,5580.92,2513.26,4480.05
8978.74,2200.93,1223.15,883.402
10015.2,696.51,1357.19,850.596
8439.25,-444.184,1487.48,1156.6
11165.1,1660.2,1254.94,2879.7
12698.9,-88.8413,1838.71,2040.27
23951.2,2341.7,2065.54,1011.06
34479.7,1409.42,3076.49,2305.17
10739,-12.6497,1295.74,1999.7
8626.76,1620.46,906.777,1834.21
33355.2,1449.58,2766.56,2472.17
14277.2,8908.52,4160.65,6312.58
55292.2,2107.24,2298.34,3320.32
15894.2,5854.82,3555.53,8375.89
9988.07,686.962,2357.68,1908.03
9755.63,1625.5,1507.57,1397.16
11812.8,1612.46,1665.3,4216.88
14396,3442.89,1808.39,1661.72
57009.1,14411.8,11949.8,7742.68
13825.8,1274.19,1838.54,3854.3
13517.5,632.441,1355.1,2416.03
45547.9,4764.01,1800.41,2357.74
23623.6,549.955,1115.93,1923.63
20821.6,2016.29,1518.39,1508.8
30473.2,2731.29,1214.87,1574.02
18828.5,2199.87,2263.97,1179.42
15416.4,724.516,2076.87,2849.01
12765.6,1335.56,2277.64,2219.22
22133.5,2240.13,1990.63,3335.93
25080.5,4095.29,6936.76,2291.3
24834.1,2356.25,2161.97,5646.94
9299.58,991.43,2187.99,1057.18
10840.9,1938.35,1320.8,3503.35
11820,1774.97,1777.43,1293.62
11335.8,1771.32,1757.26,2473.72
12614.4,7336.12,3338.79,6941.66
13690.7,1602.65,2286.14,2248.65
13362.6,2210.74,1671.66,2148.35
8222.11,-87.8594,1208.78,1963.34
15221.4,1733.29,1557.49,2819.1
28130.8,1613.97,2053.23,2172.08
9020.75,2489.31,1276.48,1892.77
11724.5,-653.792,2373.76,2132.13
8686.15,765.949,1828.77,1905.69
15034.8,-152684,2993.23,605626
62186.7,1301.17,2912.45,2960.76
9136.76,-395.146,1494.79,2429.83
13748.2,1451.81,1075.74,2613.05
9854.39,427.749,1424.72,1876.45
9596.74,-1075.02,1786.53,2093.31
9664.96,3334.53,2684.7,1972.48
23439.4,2647.56,2648.94,2154.29
17490.9,2629.77,2092.48,2053.4
63392.4,1713.62,6499.52,8499.84
26009.6,2192.42,2126.67,4342.98
18754,2473.15,2968.37,2932.36
13386.6,3073.11,1941.17,3083.55
16365.6,-69.3403,933.08,2179.8
12257,192.102,1281.83,1754.36
8317.33,-33.9134,1437.14,2194.24
60395.2,899.238,4105.99,3643.95
11342.8,2657.93,1291.92,1499.7
26796.8,2012.7,2232.31,2752.62
13545.7,1434.79,2097.28,2045.07
32096.1,-330.276,2392.53,2879.26
17119,7535.78,2937.23,7260.63
26987.8,8409.65,3054.36,1297.2
16297,4168.81,2205.09,3112.5
16177.7,229.209,1702.41,1409.83
22162.2,7846.6,5089.05,11725.9
10894.6,1083.57,1865.72,2718.89
20214.9,2324.35,1883.75,1736.82
9364.45,975.989,1704.5,2157.23
13798,3012.14,1760.11,4324.96
23773,105.555,1554.31,1810.47
9680.14,1952.57,1716.42,3212.93
65441,2862.6,3159.87,2192.36
22247,4181.27,2841.85,3701.68
12820.8,1600.62,783.476,1493.89
18880.5,2124.34,1402.72,3055.51
7337.78,1141.95,1665.65,1624.3
13445.6,2088.57,1193.3,1754.72
15753.7,3001.96,2850.52,3302.44
13969.3,1943.58,2014.51,2812.43
15909.8,1560.36,2096.14,2826.17
11080.8,834.898,1020,3273.9
14738.7,230.366,1138.88,1109.66
