"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
2949.82,49810,4041.53,2308.87
1325.52,15073.4,3239.34,2365.59
2525.44,10682.2,6601.02,6030.21
2233.3,12849.9,1223.75,1326
1036.74,8531.44,2337.63,1412.94
2157.4,36036.8,1340.46,2009.27
1334.45,14277,1617.56,3139.08
4698.96,27379.2,9366.44,8291.34
2422.67,23674.1,2926.78,1869.83
1560.94,13577.8,2339.28,2381.31
1910.69,13523.5,2325.76,2437.42
2146.47,21929.3,1661.75,3545.3
1860.89,8053.45,2371.52,1371.18
4370.33,29230.8,8035.02,2061.53
1453.93,17678.9,568.093,2892.12
3120.12,53885.1,3230.55,5308.1
2040.39,16900.2,3333.42,4137.37
1859.91,28252.3,1304.57,1516.93
2055.16,11580,546.792,1036.37
1968.72,39981.9,792.419,1608.9
1494.93,14610.3,-177.809,1174.02
1437.02,9162.47,1639.66,1837.07
3216,31985.7,497.451,4470.09
2879.05,24375.2,6998.36,5127.7
1863.32,12947.5,69.7477,2887.8
940.122,11290,2088.06,1325.08
1787.9,10971.8,1030.17,2966.54
1016.2,8592.97,1612.54,976.563
5771.05,19563.4,11082.8,18789.9
1962.55,11923.7,2423.26,2578.82
1697.2,13290.5,1952.45,2798.84
1280.94,9989.22,-289.375,864.707
1907.87,14059.9,1366.38,3316.66
1375.83,11571.4,1038.01,2127.03
7229.17,24904,6902.68,6293.01
2078.49,36518.5,3636.45,2143.43
1846.63,15065.3,3265.03,3671.93
2876.21,20629.5,896.264,2051
5950.72,22807.6,7570.01,8579.22
1313.09,11583.9,1959.6,2158.79
10209,62940.1,10293.9,15197.6
2347.01,20902.9,1699.81,1972.38
1682.2,10942.7,1590.2,2509.63
1225.83,14112.1,1892.47,2162.2
9464.83,40553.8,6342.59,2249.54
2009.96,20319.8,182.9,2348.81
1727.64,30067.2,2700.34,2100.51
1216.89,11739.2,3512.43,1599.04
2158.33,16402.2,1694.08,1839.3
2485.44,14782.1,412.345,2346.09
1105.79,9946.19,983.406,1496.92
2184.88,25089.7,1644.17,2106.66
1658.79,15048.4,1254.38,4607.08
2201.08,31022.6,4276.28,2028.99
2189.93,25863.8,2451.38,2112.36
921.969,11481.7,1056.55,1863.6
1848.41,11135.6,-864.828,2532.72
1258,9962.58,1400.11,1384.18
1801.53,10328.9,1029.26,2252.99
1796.54,12121.5,36.3871,2785.83
2150.8,12033.3,7202.11,5296.79
2275.14,14681.6,1746.95,3404.21
1128.8,11122.1,1660.92,2070
1866.1,9662.78,-401.884,2616.38
1009.21,13267.3,3046.91,1608.28
8503.41,26579.3,18219.6,25944
3939.11,22035,3906.68,1979.71
2649.58,10046.3,3522.42,5387.75
4470.38,42233.3,3719.18,2598.93
1765.47,15827.6,1991.49,1210.01
2217.93,15687.8,1078.55,1424.3
2001.87,8454.09,-464.091,2079.78
3538.87,36605.6,5677,1295.35
2107.23,12839.7,2284.07,2981.74
1426.88,10925.9,774.936,2200.7
1312.6,10150.3,243.54,952.53
1493.48,13146,633.277,2143.53
889.985,10144.6,1054.51,1530.42
1546.35,9290.1,2402.43,1482.42
1208.28,18470.8,1218.17,1741.79
4935.91,18978.5,9097.53,14195.1
2147.37,10234.6,693.213,656.485
4642.97,54137.2,3725.8,3543.81
1958.68,12100.8,830.376,3626.34
1569.13,31686.4,1379.75,3403.4
1982.9,36623.8,910.482,2131.51
1114.4,15018.9,2231.13,3350.87
1689.27,11386.5,-350.498,1025.44
1979.3,13424.7,1827.05,5095.27
1629.2,9542.31,519.612,2003.82
2299.08,29199.5,556.593,2571.72
796.848,10271.6,400.933,1604.06
1928.35,9245.13,-885.935,2967.26
1422.53,20339.7,436.436,1710.73
1079.99,16808.8,2684.13,1023.47
2341.65,13682.2,2325.98,2462.68
2005.19,18596.1,2036.06,3476.65
930.603,7747.46,1732.25,1516.23
2050.89,19503.1,2413.44,3496.89
1443.7,10420.9,1293.18,1134.74
1329.48,8202.2,1822.61,1200.07
1108.71,7703.94,2083.34,2381.23
2837.25,18647.3,1616.15,5533.8
2354.11,35041.4,150.046,2719.63
1838.19,11581.4,2116.11,4195.96
1771.05,8870.62,703.378,2146.75
1789.43,11156.3,1261.86,2862.33
1558.74,7121.16,-238.636,1444.85
1182.72,30504.7,-1.77295,1651.99
2494.45,15216.2,2389.04,2583.98
2232.27,18566.7,3082.88,1666.74
1771.39,17694.5,2727.47,991.01
2001.78,13803.4,667.824,3611.57
3340.65,36028,925.499,2823.02
2668.07,24868.7,2057.25,3311.47
6080,46655.8,7748.84,4473.62
1362.8,14640.2,-395.777,2421.05
1617.01,11531.9,1712.22,1249.04
1410.79,16708.2,4003.95,3571.07
2234.76,35710.5,1066.12,2219.39
2083.69,17883.2,2054.21,3066.68
