Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
18138.3,2485.63,1912.07,2389.76
11866.2,1147.28,1191.88,1633.47
32627.5,339.752,1617.91,277.04
17348.1,201.242,1030.32,541.66
15657.6,2284.23,1717.07,2104.09
12745.9,2926.3,2356.48,1938.77
8746.12,173.297,1039.28,951.225
30203.1,4264.55,2522.23,2965.42
14431.2,2509.55,1162.68,1461.77
22348.6,-71.1631,1509.04,1548.52
15517.9,3389.15,1078.12,1486.26
34287.5,1118.99,1152.86,426.812
8234.52,2172.07,1473.74,1337.86
17124.1,3221.63,2308.84,2990.56
15963.6,1765.45,2317.98,2276.88
15792.3,-93.3625,1559.02,2229.88
44486.1,593.448,2420.47,3996.56
13656.9,2527.31,1511.92,3265.81
9974.61,1440.2,1846.79,1767.66
9186.3,1874.39,1496.45,616.48
10806.3,206.973,878.251,817.276
16541.9,769.92,1753.03,615.085
31524.9,6193.34,2955.19,1815.25
13662.9,1933.45,1390.59,1974.77
14223.2,1466,1260.71,2716.9
13496.7,1034.96,1239.9,1444.86
20214.1,3380.68,1984.61,2105.55
12786.7,2685.48,2686.89,1812.78
24180.9,495.334,1663.11,48.2901
11488.2,1601.85,1486.9,289.021
16823.1,-72.9962,1488.63,646.933
12026.7,2108.36,1861.32,945.33
32440.8,-947.731,1528.13,2784.01
13004.3,356.456,1733.2,2415.18
9680.76,1155.39,1067.12,1224.56
15016.1,2460.02,1678.2,1620.71
11810.8,713.871,1248.37,1608.52
46741.9,286.433,1944.78,2417.18
12517,2780.48,2936.02,2257.24
18457.5,1673.62,1959.05,1914.29
13252.5,881.534,739.759,1564.31
16388.9,2412.91,1704.09,2709.44
19523.7,2293.75,3498.94,3934.05
10848.6,223.918,1687.75,1628.78
10584.2,1453.17,985.312,1962.71
14927.5,629.297,1097.25,2186.82
34881.4,2420.71,2178.22,1604.46
12709,3516.95,1340.14,1685.5
13892,2480.12,1699.8,1201.56
11378.7,659.977,1654.86,1748.26
38188.5,2173.11,1773.9,1589.61
10176,600.264,591.808,1823.27
29012.1,1005.86,2592.39,1793.41
12425,3023.34,1876.58,3644.83
31458,2884.48,1843.84,2068.57
30929.4,2336.51,3105.46,1238.53
11999.2,1352.91,2005.89,2226.12
44789.3,3658.65,3822,3236.11
23770.9,6639.61,6922.91,1924.88
11920.7,1257.94,1398.06,1779.63
31395.9,1165.69,1815.25,1199.12
26560.7,268.53,2012.75,1574.44
9975.24,0.652161,1071.28,721.192
14406.1,2434.76,1427.26,1297.5
15835.4,979.819,1146.9,882.955
16821,2074.16,1264.23,1680.59
20503.4,605.935,1611.84,2557.07
33249.7,2451.49,2089.83,3014.43
11452.9,2314.35,1497.28,1914.78
18632.5,609.949,2056.39,911.807
14857.1,4520.4,2668.21,2083.39
15122.8,16950.6,4374.72,9025.81
30639.5,1370.7,2215.36,718.541
8979.47,1392.49,3911.37,774.552
30971,-1079.26,1141.02,2131.6
14779.6,624.71,863.067,1638.22
18822.9,3311.71,2305.32,3503.2
11729.6,1409.92,1286.6,1486.36
16105.2,2437.92,2404.1,2219.36
11551.6,1151.57,1663.87,1359.35
9149.87,907.113,1985.18,1147.33
20100.2,-653.637,800.153,935.512
139884,1860.23,6107.58,2473.61
11415.9,984.245,1342.86,1083.43
16120.3,2819.16,2081.5,2794.33
13020.5,1443.78,1581.53,1257.51
45011.7,1906.06,3104.19,2051.43
29476,829.772,2176.29,1470.42
31843.6,2506.7,1457.31,2001.17
79300.8,1258.51,2408.26,4068.35
9830.35,1222.46,1040.6,625.801
27570.5,2433.16,2960.94,880.254
11549.4,3019.11,1395.11,734.681
10944.7,1621.23,1767.09,1375.67
22060.3,1117.46,1539.77,2856.26
2918.63,3270.21,1724.5,157.005
9764.77,1471.92,1356,556.591
2028.84,1019.69,-231.753,-2.78537
24280.5,351.613,1863.89,747.597
34981.5,2870.58,2894.84,1605.75
26953.3,1951.91,1493.38,2016.24
22662.5,1154.76,2655.38,3262.61
13250,1662.63,1907.13,2326.36
13541.2,2149.68,1774.48,561.733
18121.3,731.327,731.825,667.057
23686.6,5618.73,3629.82,3385.01
11106,1369.95,1157.33,1470.73
9249.6,2470.22,3043.69,1845.18
26307.1,1987.28,1870.54,1364.27
14226.8,1234.93,1702.73,1428.88
14507.7,2553.34,1696.56,2644.79
27088.1,2032.93,2909.55,2747.26
20281.7,1947.08,1698.3,1505.45
16937.2,1117.76,1673.88,1090.47
13220.3,-79.6966,990.801,2325.02
49669,5276.41,8083.17,2504.2
8866.25,5653.96,1485.2,1170.98
38549.4,369.37,1726.15,902.129
17779.7,3168.32,6979.04,2590.96
24519.4,221.416,1707.94,1697.07
11535.3,1776.44,1680.96,369.441
9472.95,1621.94,1182.52,1440.72
11586.9,2377.89,2499.33,1357.83
34169.4,7274.27,7736.92,3777.13
12000.2,232.492,1180.33,1890.28
17483,2653.25,1630.42,271.197
44506.4,3821.95,2120.57,5474.65
20804.8,1660.79,2208.15,2030.59
21342.2,-35.3344,1385.17,989.317
13922.9,1261.98,1119.74,2029.29
18427.9,1509.45,2206.75,2165.69
12496.9,3358.38,1228.71,1116.28
39737.5,4831.82,3098.6,3342.63
18259.2,2430.01,2235.83,960.145
9533.73,1787.06,1199,776.265
8312.66,2443.04,1205.29,234.72
12194,1801.16,1394.31,1118.64
8159.37,521.597,1117.68,672.428
15989.8,1614.5,1932.22,1356.92
13445.2,1183.59,1329.82,1334.01
14193.3,2082,1210.47,1348.11
11096.6,-254.705,1463.75,2262
11421.4,3151.03,3101.22,1298.12
21183.6,1306.6,1553.93,2206.54
