"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
2713.51,12670.4,2387.28,1345.05
4126.08,13311.4,2575.65,2335.32
831.398,14998.4,1249.12,1298.33
2541.88,23896.5,2525.26,2076.45
1513.85,49476.9,-603.134,3043.45
3149.1,30603.4,3853.42,6747.82
1579.17,17574.2,1398.89,2021.87
2905.67,35591.3,1755.18,2456.21
1491.05,17247,-603.369,1817.51
1729.06,32049.8,1063.4,1068.92
2063.7,15814.9,2979.34,1056.95
1374.25,11683.7,618.643,1063.64
802.612,10440.1,2668.28,1573.16
1286.13,46914.4,1269.56,1482.31
1654.07,23835.4,2596.92,1806.33
2436.3,9704.88,3275.56,7817.81
1270.92,11622,2931.26,1210.66
1991.66,13854.7,2115.93,6802.87
2233.91,44745.4,1698.8,3612.01
2144.37,11977.5,-259.294,2373.74
11879.8,18169.2,2229.13,467.796
839.262,4049.16,-715.139,759.354
2144.02,13645.6,1761.16,1833.47
1787.52,11065,2490.42,2617.47
1546,10640,2387.89,2559.41
3271.86,17940.8,1375.03,6576.68
3537.78,28775.3,2679.7,1758.87
3677.49,13890.5,1855.16,3999.53
1336.32,11448,2149.67,867.766
5785.38,9027.12,3205.09,950.665
1680.72,28968.8,2075.96,1632.9
1887.06,11071.2,2280.52,1576.98
1685.59,13634.7,1568.37,1654.22
2395.57,13575.1,65.0384,3480.59
1203.86,9455,-421.385,1368.12
1227.8,29767.6,744.835,1062.05
1843.62,13076.2,-299.85,1038.68
2234.13,13193,2866.22,1513.83
1471.27,13251.1,420.913,1320.11
1927.75,12356.7,1971.11,2418.33
2032.79,8823.74,1813.39,1781.18
744.046,12276,371.396,1191.92
2986.52,11066.3,2540.21,1924.67
782.294,7758.31,1734.35,271.31
1500.32,39971.5,281.554,1214.17
1697.89,10470.2,1258.82,5551.73
1740.85,12245.6,1392.92,2468.82
1715.45,11329.7,-1184.35,1007.5
2659.28,12136,2116.13,1835.66
518.074,16842.4,-453.743,755.043
2170.28,10354.1,-403.284,1439.27
1213.29,11385.7,2126.81,1583.15
1276.94,11111.9,-120.851,1362.14
3818.95,13556.4,2360.53,2657.13
883.232,15055.7,987.184,1308.79
2474.04,11243.8,2423.64,1324.38
1564.16,47163.8,1370.49,2561.39
3493.57,17598.2,2160.52,1124.53
1818.83,55620,-527.958,1962.88
1042.9,13558.4,1645.87,1821.66
2236.39,13513.8,1765.7,3602.89
691.278,33759.6,847.013,1976.51
1051.61,19090.7,109.865,851.098
1505.41,26171.9,1301.34,2283.2
1252.09,13943,1177.92,1466.08
1426.12,9057.11,1475.21,873.135
1147.21,7454.45,-170.66,1637.42
2343.56,8122.31,1241.13,1445
1973.56,17250.9,-413.168,2103.51
1945.27,33739.6,512.56,2024.62
1885.56,10720.8,2131.5,2517.82
1153.45,22257.3,3452.71,1861.7
1648.93,11152,2945.04,1262.26
1115.21,10114.2,2388.77,917.047
1433.68,11337.8,868.05,1014.5
1955.3,15367.6,1897.18,927.873
2612.8,9589.21,2319.84,4298.52
1594.37,42378.8,2873.78,2821.7
1634.73,12063.4,-128.668,452.917
1524.95,13868.6,593.982,1601.34
2091.83,9339.04,969.122,1189.73
1653.47,8657.66,430.101,2019.35
1703.76,10378,3326.15,2303.78
1364.4,10641.5,54.3634,1192.71
2041.71,53656.5,4569.59,2722.46
899.39,8668.96,-474.354,943.205
2881.68,29427,-58.2779,1336.9
1569.93,14466.8,1141.17,1234.45
286.226,8038.42,1773.7,1276.25
1272.24,37706.2,1745.44,1781.41
1849.35,31404.3,373.581,1386.42
1740.6,11041.8,612.666,2479.93
1018.67,11330.7,1141.33,1530.05
1501,12428.2,726.331,845.907
2650.79,72400.5,1295.95,4241.9
2039.32,9587.75,-92.3741,2831.4
981.835,31793.6,1082.9,1702.32
738.73,11021.5,1068.14,699.2
2673.24,25858.6,-555.844,2231.23
1464.05,12603.7,1853.89,1835.26
934.047,10777.2,1586.23,1816.99
2083.59,16917.8,1825.82,5216.2
1420.2,13469.1,317.707,916.301
1866.46,12725.8,4858.55,2703.62
2249.38,24795.9,3037.76,1767.55
1348.44,13039.9,2824.73,2655.5
3326.37,52092.9,418.184,2480.5
1522.09,10074.1,1102.17,3322.7
1678.69,13450.8,-552.974,593.447
2039.37,21467.8,2532.2,2080.56
1235.69,14140.8,111.666,1767.4
528.987,10230.5,-1951.44,1052.79
1791.02,26463.3,1009.26,2210.08
1085.9,18772.6,8.6228,769.2
979.901,10309.5,1627.33,416.168
1182.24,10200.4,1583.95,1799.6
1592.29,13151.8,1169.33,1931.28
2834.23,18992.2,1647.27,2591.58
1471.39,16943.9,1771,2061.04
1392.41,10388,2147.77,2073.22
3389.61,16953.6,4280.75,7739.4
1734.44,14410.4,635.448,1042.09
1076.66,10041.3,1824.95,1558.63
1066.22,8721.08,1203.88,1092.89
2918.13,10249.3,2958.42,1530.94
4120.39,70770.1,4064.13,1935.13
1108.83,14576.9,1431.54,1612.65
2124.61,24006.5,1391.11,2035.37
1350.15,7656.05,1859.43,1808.95
2004.94,56897.1,2425.85,2920.85
1022.06,16242.9,1012.73,1496.69
1013.8,8756.97,-349.296,1613.75
1211.71,11387.6,1078.4,1260.94
1612.95,8519.55,995.779,1500.06
1596.36,10693.3,767.519,1572.78
3003.19,13062.2,1448.15,1898.75
174.618,9876.82,1356.77,847.921
1740.29,11167.4,1746.14,2620.12
1405.12,15623,1218.72,1244.36
1151.26,12155.8,715.955,2055.12
1750.45,14101,900.254,3083.68
2157.33,16461.5,3507.6,2313.56
1538.51,10246.9,-633.853,902.579
3067.16,16959,1677.72,2186.23
811.056,13814.9,1810.03,1101.3
2624.85,21712.7,-184.595,1369.53
580.339,32794.5,210.95,1299.77
2713.95,19226.9,1328.83,1481.67
2204.93,23591.8,2605.66,2891.63
1318.77,27451.4,432.724,1117.66
1284.38,8907.27,1244.89,914.425
992.323,12809.1,1001.28,1757.04
2234.71,19609.9,9251.23,2313.46
1757.99,38211.2,2482.18,3501.66
1815.89,11538.5,2487.41,1376.95
970.493,9997.95,1891.2,1437.55
665.478,10071.5,964.732,1238.9
1616.38,12854.1,2059.18,847.049
2146.11,14776.1,918.837,1785.72
872.636,10393.2,2438.67,1029.23
4646.44,47007.4,5385.79,1181.35
1811.9,17936.4,2258.14,1704.39
1252.54,10698.1,284.154,1655.45
1213.54,13875.1,1808.28,1093.43
1358.71,8400.13,1201.72,1522.55
2080.11,14112.8,888.302,1358.67
1703.19,9525.42,2189.2,2144.85
1282.74,11038.6,1719.32,2827.85
2052.44,15185.1,1062.64,1012.21
2232.41,16043.5,612.131,2050.34
3171.22,19406.4,1037.18,2580.6
1782.15,54951.2,950.009,1869.01
1296.25,13573.9,2309.76,2201.47
2136.25,25997.7,2086.72,1416.74
2253.42,10063.1,1005.85,2156.83
3435.55,10598.4,2133.31,1114.62
1823.86,8026.55,581.641,2588.46
2089.52,12070,2987.4,3724.93
2962.31,22423.7,644.215,1404.53
1536.78,10341.2,1046.48,1014.27
2238.87,58191.8,349.016,2908.47
1566.23,14830.5,2564.38,1122.41
1197.25,9482.74,1665.26,1776.81
1662.39,15664.7,1772.68,1683.34
1898.65,17720.5,1073.52,1442.63
2511.52,9978.95,3044.45,7173.65
1507.45,14100.1,2835.36,1130.89
1972.5,22825.1,1683.15,2301.39
1253.35,13142.8,-827.061,3877.76
1737.1,13326.5,688.307,2257.41
2402.89,35601.1,1183.2,1972.9
1282.53,10836,2000.6,1550.01
967.261,8179.09,787.675,1146.24
2608.58,18249.6,1125.6,2816.79
1407.02,34011.3,1627.01,2962.62
952.912,16476.9,3109.63,1327.05
1301.88,9129.73,108.166,1420.85
1376.36,11335.8,-704.767,358.03
2500.91,20951.2,1932.83,2032.73
