FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.83E+06,1.39E+06,789582,671790,581345,429134,812816,532446,757023,196.689,17572,36360.2,13760,9650.36,14270.3,1553.65,10.7567
2.09E+06,1.60E+06,784704,305787,178152,137094,779694,247955,739942,-33.255,1550.39,31333.9,15530.9,11661.8,9377.35,2840.12,10.7582
1.99E+06,1.54E+06,772553,668896,450300,301535,896015,475046,844840,722.268,2714.08,54026.1,20911.8,8376.63,14886.9,4654.69,10.7603
1.73E+06,1.18E+06,880204,674808,535991,384581,836220,534351,757714,-24.0584,1710.71,35671.3,24750.2,13337.2,15499.7,2615.44,10.7646
1.74E+06,1.37E+06,759901,537546,354049,260894,814236,409024,788529,-446.05,18400.7,33788.3,13503.3,10129.8,12827.1,3127.53,10.7697
1.58E+06,1.18E+06,799486,740699,511035,378383,810346,583266,761950,-299.316,33974.1,39764.5,20450.2,8447.95,20371.1,2740.41,10.7781
742330,516326,862629,635613,366945,258843,850581,496618,767930,-282.572,35263,20880.7,15050,6759.25,9521.49,1456.61,10.7857
1.05E+06,718636,879150,794509,446995,308913,868195,632643,753514,457.718,67693.6,22423.8,14830.2,6812.46,19751.3,1273.34,10.7889
2.39E+06,1.75E+06,820571,493037,380128,262942,867404,382745,772896,-354.104,3200.98,45021.6,7659.64,14018.8,16693.1,1367.86,10.8143
1.57E+06,1.15E+06,815774,818750,650998,467404,835677,625502,785369,2504.27,25309.2,86612.8,18885.5,11130.7,21205.5,2806.49,10.8268
1.67E+06,1.24E+06,807112,771419,709680,519188,820142,585467,790568,1407.44,28187.9,38558.2,21494.8,10759.9,12856.1,4190.39,10.8344
1.29E+06,886278,876140,692374,345464,243512,851205,548928,756793,1580.69,47761.5,20882.8,12306.1,5083.05,8986.55,2839.67,10.8366
1.87E+06,1.18E+06,952170,691970,579085,379238,916182,500444,829627,1484.57,3182.72,123637,22252.7,25999.7,15709,2605.01,10.8406
1.65E+06,1.25E+06,789285,694221,562060,406768,829062,540546,770578,1410.19,35763.5,32649.2,13438.8,8004.02,14890.8,2818.03,10.843
1.62E+06,1.16E+06,834119,656708,514177,372134,829019,515102,764945,152.343,358.506,67162.1,16155,16774.3,12709.2,989.203,10.8433
1.38E+06,1.03E+06,801943,900032,493261,321782,919743,637089,847636,3214.02,21106.8,64616.4,45768.8,10810.7,15294.8,4815.3,10.8565
1.68E+06,1.28E+06,790065,806944,487374,331819,881278,582326,831435,-320.538,25798.7,50026.3,16959.8,12439.6,14672,4751.99,10.8598
1.64E+06,1.22E+06,808468,793705,492287,331166,891916,590354,806674,1792.46,6716.19,54869.4,26854.2,10639.3,14845.7,3413.76,10.8764
1.79E+06,1.44E+06,743432,674595,469564,334643,841906,505562,800608,2172.49,45322.3,51600.8,14956.1,9803.34,13956.9,2536.03,10.8782
1.57E+06,1.20E+06,780777,715395,460476,305424,904597,509128,843082,4818.3,11562.9,65251.4,13622.8,8409.67,13093.4,2356.45,10.8785
1.85E+06,1.46E+06,757629,657853,512457,378292,812795,515029,766388,4452.32,23583.3,45855,12737,6368.56,13903.1,6433.57,10.8835
1.55E+06,1.11E+06,838315,865192,769667,590850,781586,701479,740030,2760.9,44246.8,59631.8,18469,10387.3,17066.2,3335.68,10.8916
1.38E+06,944632,874998,735976,337232,238902,846954,580474,760733,2408.88,183248,16557.9,21170,5544.5,13791.8,1605.19,10.897
1.90E+06,1.23E+06,927520,929679,816096,554922,882389,641972,868897,4806.75,83903.7,31836.3,22087.6,11712.6,23624.3,3560.29,10.9032
1.02E+06,658215,925778,503696,376179,259643,869298,374239,807552,902.905,19570.3,69459.1,20914.7,9304.92,12177.7,1770.35,10.9035
2.03E+06,1.45E+06,836707,789774,585143,419066,837781,623904,759515,1209.31,27798.4,43025.3,10337.7,9038.84,16679.8,2443.23,10.9094
1.17E+06,848710,824653,705691,498441,366584,815814,562495,752744,3422.73,19748,42830.9,26433.2,8051.47,9847.66,2683.08,10.9301
1.57E+06,1.23E+06,762588,717852,447337,312629,858532,537891,800741,3865.42,86972.3,37982.1,13676.2,12990.1,14369.4,1694.57,10.9327
1.61E+06,1.14E+06,847517,738809,657787,446310,884301,545233,813020,1639.76,18317.1,48085.1,14682.3,9580.97,14730.6,3765.17,10.9399
1.54E+06,1.11E+06,831181,811041,472543,326802,867576,588762,826522,1474.22,24031,36618,15822.6,7381.06,16045.8,3035.51,10.9446
1.54E+06,1.18E+06,782599,709062,571496,397048,863617,527284,806846,638.451,20302.2,31878,13396,9149.15,18584.8,2478.65,10.9619
1.57E+06,1.22E+06,773437,555647,364428,273166,800453,438941,759529,3452.6,79217.9,45809.3,18153.8,7864.2,14093.1,3532.06,10.9722
1.96E+06,1.51E+06,779734,711319,533132,381412,838671,546293,781250,1522.91,90196.8,41035.2,15208.1,8937.92,15636.5,2750.87,10.9761
1.68E+06,1.30E+06,777124,674356,621420,435806,855546,486454,831762,820.882,14097.2,51918,14618.5,11364.2,12883.8,3618.55,10.9775
1.53E+06,1.19E+06,771999,590684,468030,333884,841065,449917,787724,679.947,10898.9,25533.3,9186.28,8190.85,14175.9,2822.16,10.9843
1.11E+06,774134,861355,649969,559119,412135,813984,528202,738319,4913.1,39152.5,24686.4,18601.2,7746.26,12873.5,5190.9,10.9925
1.81E+06,1.42E+06,764138,693542,373564,235490,951796,505118,823817,956.015,145772,48434.9,12893.7,12459.9,15922.4,1830.8,10.9957
1.67E+06,1.20E+06,833278,689006,615225,447146,825536,538666,767458,812.64,71097.9,33285.1,15432,10279.7,14108.7,1738.6,11.0018
1.75E+06,1.23E+06,854513,1.07E+06,583905,385055,909852,749059,855584,1475.69,74214.8,34593.1,30040.4,12068.5,31894.6,1861.43,11.0106
1.59E+06,1.18E+06,806400,650272,398876,272746,877466,470655,828980,4564.78,79011.6,34835,14327.8,7571.25,18854.6,2599.63,11.0139
1.65E+06,1.23E+06,806530,668741,428978,311257,826928,549515,730180,1631.32,46803.5,40935.8,12754.6,8184.43,13911.8,4542.81,11.0283
1.72E+06,1.22E+06,847722,794980,518588,368671,843985,603276,790663,1325.23,19107,57626.2,23084.2,11351.9,16087,2287.6,11.0327
1.80E+06,1.41E+06,763842,669267,459532,314750,875994,472021,850726,953.147,6527.21,42029.2,17384.5,11966.3,15655,3315.11,11.0331
1.29E+06,985482,782591,862812,631286,413809,915329,616781,839337,5646.5,68035.9,49556,21366,9623.23,17365,4028.14,11.0476
1.35E+06,928237,870166,897737,440771,294797,897102,652865,825044,1431.8,18664.6,41382.8,18439.6,9660.04,17354.9,3128.64,11.0552
1.57E+06,1.21E+06,775227,651259,639319,486101,789118,502593,777479,4996.64,11390.4,45287.1,18610.2,8521.2,12771.9,2295.32,11.087
1.94E+06,1.42E+06,817983,587485,514857,389986,792116,464341,759121,-567.034,-96.9991,83160.1,30807.9,14458.2,17427,1347.16,11.0928
1.92E+06,1.39E+06,829258,897709,671367,510935,788398,718639,749508,2804.3,20683.4,46002.3,25326.1,7426.15,15799.7,4743.81,11.0958
1.21E+06,889557,816639,882701,431845,293887,881656,637434,830863,667.483,137359,21768.2,27801,7406.95,12044.7,2381.9,11.1023
1.87E+06,1.41E+06,792385,728915,539471,382612,845982,562862,777010,-301.389,1710.55,56988.7,21144.3,8896.73,12149.8,4925.97,11.1106
1.07E+06,833564,771966,479222,319889,254044,755512,394368,729099,-178.989,63849.2,41447,37394.5,7637.65,12000.9,3438.57,11.123
1.18E+06,811543,870245,1.02E+06,515166,342263,903105,743718,819229,1586.91,10832.7,29355.4,17045.6,8197.07,14727.9,2984.79,11.1348
